  179.89  -88.33   0.193    0.00    1.00
  113.54  -89.42   0.290    0.00    1.00
 -135.96  -88.82   0.171    0.00    1.00
 -116.16  -83.25   0.103    0.00    1.00
  -91.84  -84.14   0.141    0.00    1.00
  146.12  -78.40   0.151    0.00    1.00
 -149.28  -87.99   0.291    0.00    1.00
   98.45  -88.60   0.248    0.00    1.00
 -120.20  -74.97   0.117    0.00    1.00
  131.78  -74.94   0.275    0.00    1.00
 -156.46  -78.38   0.300    0.00    1.00
  133.36  -86.33   0.163    0.00    1.00
 -142.26  -85.88   0.246    0.00    1.00
  159.90  -87.24   0.229    0.00    1.00
 -123.63  -81.69   0.221    0.00    1.00
 -145.86  -89.99   0.145    0.00    1.00
 -143.13  -89.33   0.177    0.00    1.00
  160.95  -84.41   0.275    0.00    1.00
  153.62  -86.04   0.117    0.00    1.00
 -138.03  -89.60   0.156    0.00    1.00
 -127.83  -82.00   0.243    0.00    1.00
 -149.31  -89.61   0.165    0.00    1.00
 -137.00  -87.91   0.184    0.00    1.00
 -135.84  -88.57   0.265    0.00    1.00
 -103.37  -85.23   0.273    0.00    1.00
  -96.24  -86.95   0.229    0.00    1.00
  133.07  -88.05   0.216    0.00    1.00
  143.49  -86.32   0.290    0.00    1.00
  178.46  -80.41   0.130    0.00    1.00
 -105.52  -79.13   0.243    0.00    1.00
  -79.58  -87.39   0.188    0.00    1.00
 -142.01  -77.59   0.240    0.00    1.00
  143.16  -89.91   0.274    0.00    1.00
 -144.12  -76.39   0.272    0.00    1.00
 -177.41  -85.17   0.224    0.00    1.00
 -167.92  -76.41   0.196    0.00    1.00
  171.48  -79.06   0.143    0.00    1.00
  -87.56  -89.16   0.143    0.00    1.00
  151.86  -74.62   0.243    0.00    1.00
  163.06  -89.40   0.177    0.00    1.00
  -77.36  -88.38   0.236    0.00    1.00
  154.30  -84.07   0.296    0.00    1.00
 -136.89  -88.87   0.257    0.00    1.00
 -133.29  -89.05   0.210    0.00    1.00
 -143.59  -89.36   0.156    0.00    1.00
  175.05  -79.62   0.233    0.00    1.00
  152.03  -86.56   0.246    0.00    1.00
  111.13  -88.50   0.294    0.00    1.00
  -96.25  -85.99   0.225    0.00    1.00
 -134.47  -89.29   0.210    0.00    1.00
 -169.65  -89.33   0.275    0.00    1.00
  -75.02  -86.33   0.130    0.00    1.00
  -81.82  -81.17   0.242    0.00    1.00
 -122.01  -84.77   0.140    0.00    1.00
  -91.37  -86.99   0.266    0.00    1.00
  171.00  -88.72   0.172    0.00    1.00
 -173.37  -88.80   0.296    0.00    1.00
 -132.34  -78.64   0.175    0.00    1.00
  -78.54  -89.99   0.177    0.00    1.00
 -151.04  -88.07   0.263    0.00    1.00
  151.26  -88.74   0.157    0.00    1.00
  152.83  -80.54   0.280    0.00    1.00
 -140.11  -88.85   0.254    0.00    1.00
  -73.00  -89.15   0.118    0.00    1.00
 -142.04  -83.78   0.203    0.00    1.00
 -152.38  -89.72   0.157    0.00    1.00
 -128.46  -89.43   0.235    0.00    1.00
  146.90  -89.97   0.194    0.00    1.00
 -124.18  -89.53   0.274    0.00    1.00
  158.00  -85.33   0.232    0.00    1.00
 -117.67  -83.34   0.288    0.00    1.00
  163.47  -89.19   0.129    0.00    1.00
 -176.49  -87.52   0.236    0.00    1.00
 -149.18  -82.52   0.215    0.00    1.00
 -154.64  -88.60   0.210    0.00    1.00
 -120.81  -81.94   0.189    0.00    1.00
  136.32  -88.50   0.123    0.00    1.00
 -116.60  -89.62   0.191    0.00    1.00
 -152.96  -86.25   0.104    0.00    1.00
  163.36  -85.58   0.157    0.00    1.00
 -174.48  -88.47   0.127    0.00    1.00
  168.87  -87.84   0.102    0.00    1.00
 -102.22  -74.90   0.281    0.00    1.00
  143.67  -89.46   0.126    0.00    1.00
  -75.53  -85.52   0.104    0.00    1.00
 -142.53  -88.03   0.187    0.00    1.00
  -68.31  -88.04   0.126    0.00    1.00
 -146.57  -76.79   0.222    0.00    1.00
 -151.04  -88.55   0.204    0.00    1.00
 -134.85  -87.92   0.186    0.00    1.00
 -175.79  -76.77   0.100    0.00    1.00
 -132.41  -89.16   0.140    0.00    1.00
 -146.72  -86.69   0.250    0.00    1.00
 -159.76  -87.06   0.277    0.00    1.00
 -121.56  -74.66   0.184    0.00    1.00
  -85.21  -88.73   0.140    0.00    1.00
 -101.23  -89.88   0.124    0.00    1.00
  -85.64  -85.20   0.253    0.00    1.00
  -78.90  -85.94   0.144    0.00    1.00
 -114.39  -89.34   0.107    0.00    1.00
  156.44  -77.33   0.139    0.00    1.00
 -108.72  -88.92   0.272    0.00    1.00
  -72.44  -79.32   0.138    0.00    1.00
  135.81  -89.89   0.106    0.00    1.00
 -179.66  -87.24   0.225    0.00    1.00
  -93.95  -78.97   0.183    0.00    1.00
  131.98  -87.61   0.249    0.00    1.00
  173.01  -84.35   0.207    0.00    1.00
 -141.05  -89.33   0.269    0.00    1.00
  -58.60  -89.82   0.130    0.00    1.00
 -169.86  -89.62   0.286    0.00    1.00
  -68.97  -89.62   0.190    0.00    1.00
  -61.02  -87.33   0.299    0.00    1.00
 -131.98  -89.66   0.286    0.00    1.00
 -113.27  -88.74   0.118    0.00    1.00
 -127.56  -84.58   0.153    0.00    1.00
 -125.60  -72.82   0.154    0.00    1.00
  137.53  -82.54   0.283    0.00    1.00
  -93.81  -80.42   0.171    0.00    1.00
  -98.51  -88.70   0.171    0.00    1.00
 -120.17  -79.86   0.176    0.00    1.00
  -83.03  -88.29   0.287    0.00    1.00
 -107.19  -89.01   0.257    0.00    1.00
  142.79  -84.67   0.261    0.00    1.00
 -116.53  -88.62   0.258    0.00    1.00
 -101.77  -87.83   0.222    0.00    1.00
 -122.40  -83.59   0.269    0.00    1.00
  179.88  -88.77   0.139    0.00    1.00
  -87.31  -85.81   0.178    0.00    1.00
  156.50  -88.48   0.155    0.00    1.00
  -88.65  -88.68   0.241    0.00    1.00
  -60.30  -88.81   0.137    0.00    1.00
 -137.20  -82.97   0.150    0.00    1.00
 -164.88  -88.36   0.249    0.00    1.00
 -139.92  -85.46   0.245    0.00    1.00
