-25.88456146283556;  58.1376769219126;
-26.89526148571078;  57.67707438502098;
-27.406636783626823;  56.1919326822385;
-28.38314706776454;  55.705062614492405;
-29.351011570351695;  55.20122424504688;
-30.309935470484916;  54.68057104795003;
-31.25962667065486;  54.1432616192094;
-32.19979588572215;  53.589459628482;
-33.130156731036195;  53.01933376921901;
-34.05042580967095;  52.4330577072801;
-34.96032279875018;  51.83081002803311;
-35.859570534836664;  51.212774181955275;
-36.74789509835879;  50.5791384287523;
-37.625025897049106;  49.93009578001282;
-38.490695748369355;  49.26584394041507;
-39.344640960896896;  48.58658524750411;
-40.18660141464768;  47.892526610057935;
-41.016320640311214;  47.183879445061;
-41.83354589737367;  46.46085961330463;
-42.63802825110512;  45.723687353633586;
-43.42952264838743;  44.97258721585932;
-44.20778799235984;  44.20778799235985;
-44.97258721585931;  43.42952264838744;
-45.72368735363358;  42.638028251105126;
-46.46085961330462;  41.833545897373675;
-47.18387944506102;  41.0163206403112;
-47.89252661005793;  40.18660141464769;
-48.58658524750409;  39.344640960896925;
-49.26584394041506;  38.49069574836936;
-49.930095780012834;  37.62502589704909;
-50.579138428752294;  36.7478950983588;
-51.21277418195525;  35.85957053483669;
-51.83081002803311;  34.96032279875019;
-52.433057707280106;  34.050425809670934;
-53.019333769219;  33.1301567310362;
-54.54979298440489;  32.77682238043481;
-54.1432616192094;  31.25962667065487;
-54.680571047950025;  30.309935470484927;
-55.20122424504686;  29.35101157035173;
-55.7050626144924;  28.383147067764547;
-56.19193268223851;  27.40663678362681;
-56.661686142946124;  26.421778172430745;
-57.11417990516051;  25.428871231649847;
-57.54927613489831;  24.42821841035678;
-57.96684229763307;  23.420124517094433;
-58.36675119866656;  22.404896627028332;
-58.748881021873515;  21.382843988408563;
-59.11311536680802;  20.35427792836966;
-59.45934328416019;  19.319511758097434;
-60.8588620040168;  18.60642135328665;
-60.09736349566481;  17.232641678651742;
-60.388961442680205;  16.181173450320387;
-61.749241902547496;  15.395815160642615;
-60.91688892849652;  14.063771955918819;
-61.153057655471095;  12.998483670855558;
-62.470371421160486;  12.143010108793279;
-61.569445403056235;  10.85635441181558;
-61.74953758792524;  9.780165951162465;
-63.02027399397035;  8.856921910286024;
-63.16525030195711;  7.75571752264787;
-63.29098586280637;  6.652150668321021;
-63.397442376248286;  5.546557504459772;
-63.48458741459757;  4.439274805451927;
-19.319511758097438;  -59.45934328416019;
-18.27886067739141;  -59.7874593095524;
-17.232641678651692;  -60.09736349566483;
-16.18117345032036;  -60.38896144268021;
-15.124776279805518;  -60.662164327039164;
-14.063771955918849;  -60.91688892849651;
-12.998483670855588;  -61.15305765547109;
-11.929235921747047;  -61.37059856868084;
-10.856354411815584;  -61.569445403056235;
-9.780165951162468;  -61.74953758792524;
-8.856921910285974;  -63.020273993970356;
-7.755717522647846;  -63.165250301957116;
-6.652150668320997;  -63.29098586280638;
-5.546557504459747;  -63.397442376248286;
-4.43927480545193;  -63.48458741459757;
-3.330639860334151;  -63.55239443263136;
-2.2209903700502824;  -63.600842775675105;
-1.1106643445844224;  -63.629917685894185;
-1.169040675917916e-14;  -63.63961030678928;
1.110664344584399;  -63.629917685894185;
2.220990370050259;  -63.60084277567511;
3.330639860334128;  -63.55239443263136;
4.439274805451907;  -63.48458741459758;
5.546557504459724;  -63.397442376248286;
6.6521506683209735;  -63.29098586280638;
7.7557175226478785;  -63.16525030195711;
7.7557175226478785;  -63.16525030195711;
